GT,sliceID,brainID,neuronArea,cgArea,cgPer,astroArea,ctxArea,infArea,globScore,infPerc
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4_29.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4,27026.0,18844.0,11818.171783135971,60769.0,115036.0,3621.0,10.273455077659142,3.1477102819986786
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4_30.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4,40090.0,15889.0,10024.727952853327,70671.0,143414.0,5303.0,6.990062304135808,3.697686418341305
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4_31.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4,627240.0,16387.0,10103.279251405547,89963.0,922461.0,73183.0,1.0952527262838805,7.933451929133048
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4_32.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4,579325.0,14438.0,8822.126835045301,107955.0,878298.0,83334.0,1.0044571244663316,9.488123620912264
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4_33.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4,485076.0,23463.0,14064.791370375977,142253.0,820840.0,75341.0,1.7134632048116536,9.178524438380196
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4_34.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4,401557.0,11826.0,7730.109411633848,157549.0,754488.0,57385.0,1.024550345616345,7.605820105820106
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4_35.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4,398149.0,17008.0,10783.246855561194,132790.0,728899.0,27902.0,1.4793883453758605,3.827965191336523
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4_36.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4,431646.0,20553.0,12750.330296150627,101477.0,736619.0,20788.0,1.7309260684493104,2.8220830578630203
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_0.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,275534.0,259993.0,93077.1881095091,3262.0,1070881.0,3657.0,8.691646234222953,0.3414945264693276
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_1.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,306338.0,237540.0,90854.01513167581,4004.0,1109553.0,4015.0,8.188343876468796,0.36185743267784415
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_2.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,331459.0,203489.0,84851.77159364495,6300.0,1134801.0,6696.0,7.477237999758985,0.5900594024855459
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_3.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,331530.0,172581.0,78364.60713265266,8167.0,1133954.0,6368.0,6.910739512595102,0.5615748081491843
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_4.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,348322.0,207311.0,91401.96513295127,4057.0,1171257.0,3767.0,7.803749743476561,0.32162027633559503
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_5.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,342973.0,222289.0,97993.20362034824,6258.0,1188589.0,4822.0,8.244498613090668,0.4056911177875615
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_6.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,341115.0,240592.0,104910.30502275538,9123.0,1179305.0,5163.0,8.895943375357128,0.43780022979636307
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_7.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,342431.0,253806.0,108472.51876459722,14167.0,1167657.0,3673.0,9.28975878743477,0.31456155360692395
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_8.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,340572.0,264642.0,112771.76908636552,14414.0,1171008.0,3683.0,9.630315854918626,0.31451535770891403
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_9.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,337317.0,263639.0,112827.9194106847,13196.0,1149819.0,3849.0,9.812667855608987,0.33474833865156167
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_10.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,347012.0,280414.0,117603.62366400342,18849.0,1152403.0,4137.0,10.205077881956521,0.35898899950798463
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_11.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,337092.0,287587.0,117909.3711015173,22536.0,1133623.0,4773.0,10.401109637111924,0.42103944609451294
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_12.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,330805.0,274672.0,115137.72590217038,23250.0,1108826.0,5691.0,10.383750552581773,0.5132455407791664
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_13.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,325617.0,284889.0,116156.9657637334,29499.0,1098907.0,7369.0,10.570227122380093,0.6705753990101073
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_14.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,309700.0,281966.0,113936.95443697638,46035.0,1055174.0,11979.0,10.797930430144827,1.1352629992778442
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_15.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,275725.0,265480.0,106591.11587779189,58785.0,984967.0,11788.0,10.821795641660268,1.1967913645837882
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_16.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,254913.0,233367.0,96264.13291147386,64286.0,914461.0,9397.0,10.52687133857801,1.027599864838413
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_17.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,224182.0,243529.0,93006.55704683527,85203.0,829585.0,13714.0,11.211214890196334,1.653115714483748
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_18.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,183711.0,216959.0,83728.26055148702,96184.0,745310.0,16809.0,11.234018133593676,2.2553031624424733
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_19.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,157587.0,182757.0,71281.86492524143,122047.0,610772.0,15046.0,11.670781392277549,2.463439712364025
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_20.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,137109.0,162649.0,62916.73913621665,145594.0,530102.0,14693.0,11.86879867199457,2.7717307235211335
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_21.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,121811.0,151081.0,58165.32020016592,184620.0,461347.0,16386.0,12.607716144283138,3.5517733939962763
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_22.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,119159.0,139843.0,54141.20591736695,185161.0,431885.0,18412.0,12.536023690882283,4.263171909188788
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_23.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,115049.0,62251.0,29975.230032139923,197059.0,352609.0,8132.0,8.500982683975714,2.306237220263805
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_24.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,114041.0,80767.0,35397.03392397025,213324.0,363658.0,11396.0,9.733605179583634,3.1337135440441295
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_25.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,115121.0,49856.0,25197.18681715281,225717.0,329918.0,8030.0,7.637408937115529,2.433938130080808
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_26.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,111171.0,57307.0,27237.112970216866,232789.0,326516.0,10333.0,8.341739139955429,3.1646228668732928
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_27.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,112862.0,56088.0,26023.83270358276,246331.0,322460.0,10519.0,8.070406470130484,3.2621100291509024
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_28.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,119349.0,57755.0,26791.581007648398,259872.0,332362.0,16330.0,8.060963951248459,4.913317406923776
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_29.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,119529.0,25983.0,14735.791549844726,275993.0,296814.0,9096.0,4.9646551543541495,3.064545472922436
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_30.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,114313.0,19323.0,11198.616479970395,273079.0,275580.0,11570.0,4.063653559754116,4.198417882284636
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_31.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,535491.0,39345.0,19478.425781372105,290990.0,818696.0,37987.0,2.3792012885579146,4.639939611284286
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_32.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,78252.0,52510.0,23926.683245815344,308398.0,255544.0,9356.0,9.363038555323289,3.6612090285821624
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_33.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,71267.0,52517.0,23519.34515069872,306006.0,243829.0,6285.0,9.645835872967826,2.577626123225703
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_34.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,62651.0,40245.0,19422.79331374025,303485.0,225976.0,7620.0,8.595069084212593,3.3720395086203845
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_35.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,44938.0,44208.0,20704.901140947324,300673.0,205694.0,7280.0,10.065875106200144,3.5392378970704055
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_36.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,42565.0,39285.0,18917.436928660398,248221.0,183635.0,5850.0,10.301651062520978,3.185667220301141
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_37.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,558843.0,36090.0,17420.979859048406,273376.0,812378.0,28633.0,2.144442594340123,3.5245907693216707
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_38.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,530002.0,32075.0,15680.261858786065,259484.0,795900.0,25008.0,1.9701296467880471,3.1421032793064456
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_39.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,421014.0,21695.0,10996.170916584195,245798.0,693172.0,20258.0,1.5863553225727807,2.9225069679675464
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_40.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,324390.0,18629.0,9769.461105017317,214026.0,622762.0,23820.0,1.568731089086572,3.8248961882709605
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_41.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,360777.0,15795.0,8600.349273196887,159140.0,633006.0,25277.0,1.3586520938501194,3.9931691010827697
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B_42.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 5B,567089.0,18953.0,10044.764712248536,104802.0,767158.0,9828.0,1.3093475805829484,1.281092030585616
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_0.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,36857.0,49145.0,24563.68775804298,61991.0,135655.0,2445.0,18.10746950576313,1.802366296855995
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_1.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,54983.0,53607.0,24799.531516538125,83605.0,184813.0,5006.0,13.41871595425545,2.708683912928203
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_2.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,61068.0,63646.0,26786.17549039577,98643.0,218498.0,7718.0,12.259231430217104,3.5322977784693683
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_3.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,52918.0,67287.0,24886.228268244406,91552.0,203995.0,6269.0,12.199430509691123,3.0731145371210076
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_4.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,51926.0,47017.0,18431.59717477861,88827.0,182908.0,7750.0,10.076977045716212,4.237102805782142
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_5.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,50222.0,48266.0,19387.87239077883,89499.0,183530.0,5575.0,10.563870969748178,3.0376505203508963
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_6.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,48613.0,53439.0,20876.39042693492,72821.0,198347.0,5392.0,10.525185874722037,2.718468139170242
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_7.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,52549.0,56651.0,21753.085953151924,62041.0,213184.0,5094.0,10.20390177178021,2.3894851395977184
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_8.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,55826.0,57445.0,23104.941904955886,47989.0,220107.0,4546.0,10.497140892818441,2.0653591207912516
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_9.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,53669.0,58297.0,23297.451572947768,38341.0,230899.0,3963.0,10.089888467662384,1.7163348477039744
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_10.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,53459.0,62845.0,25226.329998797068,36667.0,244623.0,4418.0,10.312329584216148,1.8060444030201577
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_11.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,57351.0,63951.0,25898.55139092813,40255.0,254357.0,4042.0,10.181969197202408,1.5891050767228738
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_12.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,57442.0,73659.0,29387.3639790682,50740.0,280064.0,4989.0,10.493088715103761,1.7813785420475319
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_13.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,61634.0,78578.0,31577.609937285644,59624.0,298472.0,4831.0,10.57975620402773,1.6185772869816935
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_14.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,66220.0,86667.0,34711.90171014554,67574.0,322315.0,7662.0,10.769558261373358,2.377177605758342
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_15.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,68381.0,90891.0,36434.4126036267,82422.0,333071.0,5645.0,10.938932721139546,1.694833834227537
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_16.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,70262.0,96704.0,38421.921405066794,101883.0,339055.0,8418.0,11.33206158442341,2.482783029302031
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_17.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,69280.0,98671.0,39080.521476854294,119572.0,350945.0,6179.0,11.135796628205073,1.760674749604639
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_18.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,67904.0,100780.0,39688.714477754365,129312.0,359165.0,5674.0,11.050273405747877,1.5797753121824232
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_19.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,75898.0,108359.0,42813.746365984436,135300.0,384877.0,7305.0,11.124007505250882,1.898008974295684
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_20.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,79566.0,121271.0,47024.11443675883,147131.0,421036.0,11406.0,11.168668341129697,2.709032006764267
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_21.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,93078.0,164425.0,58554.48549691803,126385.0,490347.0,14030.0,11.941438511282424,2.8612390817115227
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_22.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,113318.0,173401.0,65418.4832562002,89419.0,552355.0,10311.0,11.843557722153362,1.8667342560490987
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_23.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,149234.0,142349.0,63122.10804275086,77979.0,648263.0,8391.0,9.73711410997556,1.2943820640696755
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_24.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,180242.0,245890.0,92459.38111040914,69112.0,889056.0,15325.0,10.399725226578433,1.7237384371738114
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_25.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,226292.0,271758.0,101621.82810954534,54723.0,973298.0,10247.0,10.440977800174801,1.0528121911274861
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_26.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,265052.0,310392.0,112194.0854253118,52734.0,1027671.0,8637.0,10.917315505187146,0.8404440720814347
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_27.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,288427.0,327339.0,117265.41796218028,47118.0,1077162.0,5974.0,10.88651641648891,0.5546055282306654
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_28.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,324536.0,341834.0,120508.15966197723,29304.0,1107646.0,4423.0,10.879663688757711,0.39931530470926635
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_29.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,342287.0,351242.0,123021.0542857487,18200.0,1139653.0,3243.0,10.794606278029251,0.2845603003721308
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_30.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,378659.0,360923.0,125443.18058238775,14578.0,1151188.0,3698.0,10.896845743908706,0.32123336935409336
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_31.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,374716.0,382891.0,128082.06023372634,11007.0,1159436.0,2035.0,11.04692800928437,0.17551637175316276
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_32.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,417943.0,390465.0,128714.0097273875,18625.0,1163929.0,6984.0,11.058579151081165,0.600036600170629
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_33.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,433767.0,373634.0,127053.89667007778,13268.0,1161707.0,3388.0,10.936828018603467,0.29163980246309956
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_34.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,448888.0,369183.0,121666.50821729912,10282.0,1167386.0,3351.0,10.422131858468333,0.28705158362358296
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_35.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,469377.0,368136.0,120681.62892489802,6370.0,1172399.0,3652.0,10.29356293590305,0.3114980480194882
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_36.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,485106.0,369960.0,118360.29779298759,4576.0,1160911.0,2919.0,10.195466990405604,0.2514404635669746
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_37.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,497365.0,347455.0,111344.74350505057,3425.0,1147794.0,1530.0,9.70076019782736,0.13329918086346504
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_38.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,489397.0,347599.0,110393.75256029781,3070.0,1134834.0,4457.0,9.727744547686958,0.3927446657396589
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B_39.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 4B,494062.0,320526.0,102661.10891458568,3651.0,1117433.0,10548.0,9.187227235510825,0.9439492121675305
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_0.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,51149.0,138998.0,78489.08542002874,55566.0,560254.0,18315.0,14.009553777398956,3.2690529652621847
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_1.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,48998.0,110511.0,64362.17420860562,61610.0,348270.0,11772.0,18.48053929669671,3.380136101300715
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_2.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,58011.0,99110.0,57675.29820294291,62875.0,288356.0,10283.0,20.001421230334348,3.566078042419787
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_3.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,57915.0,90484.0,52296.783991931414,58185.0,273805.0,8520.0,19.100010588532502,3.1117035846679206
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_4.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,73910.0,77456.0,43619.36592243247,52085.0,277788.0,6796.0,15.702393883980758,2.4464699699051073
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_5.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,58381.0,87852.0,47690.65874131289,41335.0,280732.0,5005.0,16.987966723178292,1.7828391490816866
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_6.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,58036.0,81958.0,43308.57407523418,42629.0,278686.0,5088.0,15.540276180085897,1.8257106564377112
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_7.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,58139.0,127168.0,67112.17456754312,40983.0,328266.0,4711.0,20.444448882169677,1.4351166432100797
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_8.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,62138.0,114024.0,58956.54224858804,41756.0,317386.0,5345.0,18.575659370163788,1.6840692406092266
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_9.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,68399.0,113031.0,57673.03362661669,38614.0,309785.0,3708.0,18.617116266641926,1.1969591813677227
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_10.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,72677.0,127089.0,64895.57850036898,40795.0,334242.0,5763.0,19.415746225898893,1.7241998312599853
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_11.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,75431.0,119875.0,59818.75772353345,34384.0,341554.0,5733.0,17.513704340611863,1.6785047166773044
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_12.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,84526.0,121763.0,59275.47763636809,34900.0,357941.0,6576.0,16.56012517045214,1.837174282912547
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_13.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,86826.0,126351.0,60601.72550715784,46761.0,368533.0,4821.0,16.444043140548565,1.3081596492037348
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_14.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,94909.0,114779.0,54913.95227806831,62034.0,369664.0,5819.0,14.855098759432433,1.574132184903047
6L,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1_15.tif,6L.63X.WT 8.31.19 488Ctx Cy3ast Cy5elav 1,95338.0,114248.0,53450.36439958963,64432.0,382928.0,5597.0,13.958332741295918,1.4616324739898885
